PRICE_DATE,PR_PROD_NAME,MARKET_NAME,PRICE_DAY
11-JAN-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","โรงสีสหกรณ์การเกษตรสุวรรณภูมิ ร้อยเอ็ด ",16000
11-JAN-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","ท่าข้าว ธกส. ขอนแก่น ",15400
11-JAN-19,"ข้าวเปลือกเจ้านาปีพันธุ์สุพรรณบุรีความชื้น 14-15%","โรงสีไฟโชครุ่งเรือง พิษณุโลก ",7450
11-JAN-19,"ข้าวโพดเลี้ยงสัตว์ความชื้น 14.5%","สหกรณ์การเกษตรร้องกวาง แพร่ ",9
11-JAN-19,"ข้าวโพดเลี้ยงสัตว์ความชื้น 14.5%","ร้านใจงามการเกษตร น่าน ",8.9
11-JAN-19,อ้อยโรงงาน,"โรงงานน้ำตาลไทยเอกลักษณ์ อุตรดิตถ์ ",643.87
11-JAN-19,หัวมันสำปะหลังสดคละ,"คุณไชยเลิศ จันทร์วัฒนศิริ กาญจนบุรี ",2.25
02-JAN-19,"ยางพาราแผ่นดิบ ชั้น 3","ร้านแสงตะวันการยาง(คุณประดิษฐ์ แสงตะวันวงศ์) สุราษฎร์ธานี ",0
02-JAN-19,"ยางพาราแผ่นดิบ ชั้น 3","ตลาดกลางยางพารา นครศรีธรรมราช ",39.99
02-JAN-19,"ยางพาราแผ่นดิบ ชั้น 3","สำนักตลาดกลางยางพารา สงขลา ",40.56
02-JAN-19,"ยางพาราแผ่นดิบ ชั้น 3","ตลาดกลางยางพารา ยะลา ยะลา ",41.39
02-JAN-19,น้ำยางพาราสด,"บริษัท ไทยรับเบอร์ลาเทกซ์กรุ๊ป ระยอง ",21
02-JAN-19,น้ำยางพาราสด,"ร้านคุณพจน์ (คุณพจน์ อาคมนุวัฒน์) ชุมพร ",34
02-JAN-19,น้ำยางพาราสด,"ร้านแสงตะวันการยาง(คุณประดิษฐ์ แสงตะวันวงศ์) สุราษฎร์ธานี ",0
02-JAN-19,น้ำยางพาราสด,"บริษัท ที.ที.ลาเท็กซ์แอนด์โปรดักส์ จำกัด นครศรีธรรมราช ",35
02-JAN-19,น้ำยางพาราสด,"บริษัท นาบอนรับเบอร์ จำกัด นครศรีธรรมราช ",35
02-JAN-19,"สุกรขุนพันธุ์ลูกผสม นน.100 กก. ขึ้นไป","บริษัท โชคชัยการสุกร จำกัด นครราชสีมา ",65
02-JAN-19,"สุกรขุนพันธุ์ลูกผสม นน.100 กก. ขึ้นไป","ร้านนางดวงใจ พรมพันธ์ใจ นครราชสีมา ",68
02-JAN-19,"สุกรขุนพันธุ์ลูกผสม นน.100 กก. ขึ้นไป","ศิริปุณย์ฟาร์ม ฉะเชิงเทรา ",70
02-JAN-19,"สุกรขุนพันธุ์ลูกผสม นน.100 กก. ขึ้นไป","ฟาร์มคุณบำเพ็ญ นครปฐม ",66
02-JAN-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","โรงสีกิจทวียโสธร ยโสธร ",16000
02-JAN-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","โรงสีไฟไทยเจริญวัฒนา อำนาจเจริญ ",15500
02-JAN-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","ตลาดกลางพืชไร่ ศรีสะเกษ ",15300
02-JAN-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","โรงสีเต็กเฮง สุรินทร์ ",15800
02-JAN-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","โรงสีสหพัฒนา บุรีรัมย์ ",16000
02-JAN-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","โรงสีสหกรณ์การเกษตรสุวรรณภูมิ ร้อยเอ็ด ",16000
02-JAN-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","ท่าข้าว ธกส. ขอนแก่น ",15300
02-JAN-19,"ข้าวเปลือกเจ้านาปีพันธุ์หอมปทุมธานี 1ความชื้น 14-15% ","หจก.โพธิบูรพ์ สุพรรณบุรี ",0
02-JAN-19,"ข้าวเปลือกเจ้านาปีพันธุ์สุพรรณบุรีความชื้น 14-15%","โรงสีไฟโชครุ่งเรือง พิษณุโลก ",7450
02-JAN-19,"ข้าวเปลือกเจ้านาปีพันธุ์สุพรรณบุรีความชื้น 24-25%","โรงสีไฟโชครุ่งเรือง พิษณุโลก ",6450
02-JAN-19,"ข้าวโพดเลี้ยงสัตว์ความชื้น 14.5%","สหกรณ์การเกษตรร้องกวาง แพร่ ",9
02-JAN-19,"ข้าวโพดเลี้ยงสัตว์ความชื้น 14.5%","ร้านใจงามการเกษตร น่าน ",8.95
02-JAN-19,อ้อยโรงงาน,"โรงงานน้ำตาลไทยเอกลักษณ์ อุตรดิตถ์ ",614.93
02-JAN-19,"หัวมันสำปะหลังสดเชื้อแป้ง 25%(นอกโครงการ)","หจก. ธนวัฒน์พืชผล กำแพงเพชร ",2.5
02-JAN-19,"หัวมันสำปะหลังสดเชื้อแป้ง 25%(นอกโครงการ)","บ.สงวนวงษ์อุตสาหกรรม จำกัด นครราชสีมา ",2.55
02-JAN-19,"หัวมันสำปะหลังสดเชื้อแป้ง 25%(นอกโครงการ)","โรงงานแป้งมันสำปะหลังครบุรี นครราชสีมา ",2.5
02-JAN-19,"หัวมันสำปะหลังสดเชื้อแป้ง 25%(นอกโครงการ)","บริษัท ชลเจริญ จำกัด ชลบุรี ",2.45
02-JAN-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","สหกรณ์นิคมการเกษตรท่าแซะ ชุมพร ",0
02-JAN-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัท ศรีเจริญปาล์มออยล์ จำกัด ชุมพร ",2.5
02-JAN-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัท วิจิตรภัณฑ์สวนปาล์ม จำกัด ชุมพร ",2.7
02-JAN-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บจ.แสงศิริอุตสาหกรรมการเกษตร สุราษฎร์ธานี ",0
02-JAN-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","ร้านแสงตะวันการยาง(คุณประดิษฐ์ แสงตะวันวงศ์) สุราษฎร์ธานี ",0
02-JAN-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัท ทักษิณ อุตสาหกรรมน้ำมันปาล์ม จำกัด สุราษฎร์ธานี ",2.8
02-JAN-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัท ท่าฉางสวนปาล์มน้ำมันอุตสาหกรรม จำกัด สุราษฎร์ธานี ",3.1
02-JAN-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","ลานปาล์ม หานลุ่มปาล์ม(คุณสมเดช ก่อเซ็ม) พังงา ",2.6
